id,source,source_url,title,company,location,salary_min,salary_max,tags,date_posted,url,description
hn_22739563,hackernews,https://news.ycombinator.com,Software Engineer,"www.ripple.com<p>www.xrpl.org<p><a href=""https:&#x2F;&#x2F;ripple.com&#x2F;ripplenet"" rel=""nofollow"">https:&#x2F;&#x2F;ripple.com&#x2F;ripplenet</a><p><a href=""https:&#x2F;&#x2F;ripple.com&#x2F;ripplenet&#x2F;on-demand-liquidity"" rel=""nofollow"">https:&#x2F;&#x2F;ripple.com&#x2F;ripplenet&#x2F;on-demand-liquidity</a>",Remote,,,,2020-03-31,https://news.ycombinator.com/item?id=22739563,www.ripple.com www.xrpl.org https://ripple.com/ripplenet https://ripple.com/ripplenet/on-demand-liquidity
hn_22739529,hackernews,https://news.ycombinator.com,"Engineers, Eng Managers",Ripple,Full-Time,,,,2020-03-31,https://news.ycombinator.com/item?id=22739529,"Ripple | Engineers, Eng Managers | Full-Time | ONSITE (Flexible WFH) | San Francisco, NYC, London Ripple is the world’s only enterprise blockchain solution for global payments. Today the world sends more than $155 trillion across borders, however, the underlying infrastructure is dated and flawed. Ripple solves this problem. We connect banks, payment providers, corporations, and digital asset exchanges via RippleNet to provide one frictionless experience to send money globally. Ripple’s distributed financial technology outperforms today’s banking infrastructure by driving down costs, increasing processing speeds and delivering end-to-end visibility into payment fees, timing and deliver We have over 40 Engineering roles open across various locations, mostly in San Francisco but some in London, Singapore, NYC as well, check our career page! https://ripple.com/company/careers/all-jobs"
hn_22738955,hackernews,https://news.ycombinator.com,Software Engineer,Really interested in the UI Engineer and Software Engineer positions. When applying is there a specific person (hiring manager) I could address for either position? Thanks!,Remote,,,,2020-03-31,https://news.ycombinator.com/item?id=22738955,Really interested in the UI Engineer and Software Engineer positions. When applying is there a specific person (hiring manager) I could address for either position? Thanks!
hn_22734534,hackernews,https://news.ycombinator.com,Office Manager + People Ops Lead,Curai Health,Full-time,,,,2020-03-31,https://news.ycombinator.com/item?id=22734534,Curai Health | Office Manager + People Ops Lead | Full-time | Onsite | Palo Alto We're hiring for a new workplace experience manager role at Curai in Palo Alto (although currently all working remote). We expand health care access and provide telemedicine services - we're pretty busy right now. It's a fun and diverse team with a culture of empathy and work-life balance: https://curai.com/work/workplace-manager
hn_22733145,hackernews,https://news.ycombinator.com,Software Engineers,Skool,Los Angeles (LA),,,,2020-03-30,https://news.ycombinator.com/item?id=22733145,"Skool | Software Engineers | Los Angeles (LA) | Full Time | Onsite |  https://www.skool.com Skool builds simple and powerful collaborative tools for self-education. We're a small, self-organizing team of engineers and designers who want to make really great things. Craftsmanship, thoughtfulness, attention to detail and work ethic are important values to us. If you embody these values, you'll love working here. Senior Backend Engineer —  https://jobs.lever.co/skool/8138378a-62c6-4b1c-a6c0-594126b8... 
Senior Frontend Engineer —  https://jobs.lever.co/skool/8a671940-1544-4a90-b4c3-698f60ac... Come have fun at Skool. Apply at the links above or email us fun@skool.com."
hn_22732724,hackernews,https://news.ycombinator.com,Engineering,Palmetto,Full Time,,,,2020-03-30,https://news.ycombinator.com/item?id=22732724,Palmetto | Engineering| Full Time | Remote Palmetto is a clean technology company with a soul. Fundamental to our mission is “Leading the world to a clean energy future.” Our #1 Value is Customer Experience and we pride ourselves on over delivering. To learn more about our services visit Palmetto.com. Full Stack Engineer-  https://jobs.lever.co/bandwidth/edd45330-0d47-4c91-b47b-54d4...
hn_22732158,hackernews,https://news.ycombinator.com,"Engineering, Network Architect, Product",iStreamPlanet,Full Time,,,,2020-03-30,https://news.ycombinator.com/item?id=22732158,"iStreamPlanet | Engineering, Network Architect, Product| Full Time | Remote | iStreamPlanet is one of the largest streaming platforms in the world for broadcasters; doing thousands of live events a each year. We are a unique organization with the size and feel of a small company, but the stability and world-reaching impact of a much larger enterprise. Sr. Site Reliability Engineer-  https://istreamplanet.com/careers/?gh_jid=4004681003 Site Reliability Engineer-  https://istreamplanet.com/careers/?gh_jid=4004670003 Sr. Software Engineer-  https://istreamplanet.com/careers/?gh_jid=4010986003 Software Engineer-  https://istreamplanet.com/careers/?gh_jid=4004677003 Sr. Software Engineer Web Development-  https://istreamplanet.com/careers/?gh_jid=4004529003 Principal Network Architect-  https://istreamplanet.com/careers/?gh_jid=4015289003 Sr. Product Owner-  https://istreamplanet.com/careers/?gh_jid=4040270003"
hn_22728441,hackernews,https://news.ycombinator.com,Software Engineer,"Kolonial.no &#x2F; Senior Software Engineers &#x2F; Fulltime &#x2F; On-site &#x2F; Oslo, Norway<p>Kolonial.no a Norwegian scale-up that has been building tech and logistics since 2013 - to challenge the ways we do grocery shopping.<p>Building everything from end-user product experiences to logistics and distribution.<p>We are hiring for software engineers who will be a part of our visionary Product &amp; Tech team organised in cross-functional product teams with software engineers, designers, product managers and data scientists.<p>For more check out: <a href=""https:&#x2F;&#x2F;careers.kolonial.no&#x2F;jobs&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;careers.kolonial.no&#x2F;jobs&#x2F;</a><p>Stack: Python, Django, React, GCP and more.",Remote,,,,2020-03-30,https://news.ycombinator.com/item?id=22728441,"Kolonial.no / Senior Software Engineers / Fulltime / On-site / Oslo, Norway Kolonial.no a Norwegian scale-up that has been building tech and logistics since 2013 - to challenge the ways we do grocery shopping. Building everything from end-user product experiences to logistics and distribution. We are hiring for software engineers who will be a part of our visionary Product & Tech team organised in cross-functional product teams with software engineers, designers, product managers and data scientists. For more check out:  https://careers.kolonial.no/jobs/ Stack: Python, Django, React, GCP and more."
hn_22728327,hackernews,https://news.ycombinator.com,Several Engineers,keylight,Full-Time,,,,2020-03-30,https://news.ycombinator.com/item?id=22728327,"keylight | Several Engineers | Full-Time | On-site | Berlin Germany keylight is a software provider and technology implementation expert within the Subscription Economy. We help our clients to build long-lasting customer relationships with their subscribers through our flagship software, Subscription Suite. We love making subscription commerce work! We are looking for highly motivated people with unique talents who want to achieve great things with us! • Senior Frontend Engineer -  https://angel.co/l/2o5dkj 
• Senior Software Engineer -  https://angel.co/l/2o5dmu 
• Senior Solution Architect -  https://angel.co/l/2o5dmo If you want to archieve great things with us, please follow the links avobe or send us an emial to recruiting@keylight.de We are looking forward to receiving your application!"
hn_22725797,hackernews,https://news.ycombinator.com,"Bellevue, WA","Sr Web Developer, Engineers, Internships",Full-time,,,,2020-03-30,https://news.ycombinator.com/item?id=22725797,"Sr Web Developer, Engineers, Internships | Bellevue, WA | Full-time | Onsite or Remote (US) |  https://www.symetra.com/ I am the hiring manager for this new product that we are building to disrupt the insurance industry. This is greenfield opportunity where we are building this as a startup (well-funded) where you get to innovate on the business, user experience as well as on the technology front. On the engineering side of the house, I have open positions for UX/UI designer, web developers, full stack engineers, software engineers and interns. You will be working with a team that includes data scientists, data engineers, business team that includes CXOs. The product is being built all in AWS using modern web framework with lots of opportunity to innovate on the technology side. Here is one of those open positions, where I am looking for someone who has strong expertise in one of the modern web frameworks along with experience building customer facing web application. If this you, apply here (and mention HN):  https://tinyurl.com/tgo3h32 If you have any questions, feel free to comment or email me (available in profile)."
hn_22719947,hackernews,https://news.ycombinator.com,Associate Product Manager,MU ENERGY,"Austin, TX",,,,2020-03-29,https://news.ycombinator.com/item?id=22719947,"MU ENERGY | Associate Product Manager | Austin, TX | ONSITE We are a small independent (self-funded & profitable) boutique SaaS company. Our end goal is to enable the green transition by providing the best Analytical Platform to the energy market participants. We do that by mixing together large amounts of Data with Math/Modeling/ML and awesome Visualizations. We are just getting started and have A LOT to build. We are looking for an high energy Associate Product Manager, ready to 1) obsess about solving our client’s problems through our Analytics Platform, and 2) deliver impact. This is an excellent “ground floor” opportunity for a candidate who wants to grow along with the company. You will work closely and directly report to the CEO who is the current Acting VP of Product. Requirements:   - 1+ year(s) of experience with the management of a real world product.
  - Analytical: can get to the root of customer problems/needs.
  - Strong written and verbal communication skills.
  - Excellent decision making, project management, time management skills.

 
We are located in Downtown Austin, TX. Let's talk! Email us at recruiting@mu-energy.com with:   - 280 characters about what makes you specially fit for this role.
  - Your resume.
  - Your status and availability timeline."
hn_22719017,hackernews,https://news.ycombinator.com,Software Engineer,"I don&#x27;t know what the range is, or if we post those publicly. What I do know is that we pay competitively, but we obviously don&#x27;t have stock so there is no stock component to the pay. Someone whose primary goal is to make money would likely do well to look at companies with big stock and bonus plans.<p>People who are looking to make a good tech salary and help the world at the same time will be happy at Khan, I think.",Remote,,,,2020-03-29,https://news.ycombinator.com/item?id=22719017,"I don't know what the range is, or if we post those publicly. What I do know is that we pay competitively, but we obviously don't have stock so there is no stock component to the pay. Someone whose primary goal is to make money would likely do well to look at companies with big stock and bonus plans. People who are looking to make a good tech salary and help the world at the same time will be happy at Khan, I think."
hn_22712215,hackernews,https://news.ycombinator.com,Software Engineer,"I&#x27;m a CS grad with some work experience (1 year dev, 1 year coding bootcamp teacher). See me as a junior that ramps up quicker than the average junior (e.g. last month I owned a lot of boxes at hackthebox.eu for fun and was a top 5% after 2 weeks of non-stop playing [1]).<p>I wrote my thesis related to Engelbard. So I think we have a cultural click. Which is why I&#x27;m writing all this.<p>The reason I&#x27;m not applying but simply writing things here is because I&#x27;m tired of applying (it&#x27;s hard to hear more than 100+ &quot;no&quot; while at university you were a top student). But I do want to know if you guys think I&#x27;m worth considering.<p>Which is why I&#x27;m brutally honest with the following:<p>Companies tend to reject me due to lack of experience, and (in my opinion) undervalue how quick I can pick things up and how willing I am to work amazingly hard, especially at the beginning of a job. When they hire me they tend to be surprised with how wrong they were about me.<p>My strength is that I&#x27;m a generalist, much more so than most people. My weakness is that people have the perception that I can&#x27;t be a specialist. But anyone that gave me a chance in hiring me during my freelance time know that I am capable of performing one role as a specialist (full-stack developer with a business and security mindset).<p>During my good days I tend to have an Elon Musk mindset. He says that working 80 to 100 hours per week means you learn 2 to 2.5 times faster, I mostly agree -- I think it is sometimes more because the interconnectness of things pushes the multiple a bit higher. During my bad days I simply want to work 40 hours per week go home and relax. During these times I sort of don&#x27;t want to work due to stress, but know that I have to work because it keeps my mind sharp.<p>[1] I was in &quot;Elon Musk&quot; mode for a month.",Remote,,,,2020-03-28,https://news.ycombinator.com/item?id=22712215,"I'm a CS grad with some work experience (1 year dev, 1 year coding bootcamp teacher). See me as a junior that ramps up quicker than the average junior (e.g. last month I owned a lot of boxes at hackthebox.eu for fun and was a top 5% after 2 weeks of non-stop playing [1]). I wrote my thesis related to Engelbard. So I think we have a cultural click. Which is why I'm writing all this. The reason I'm not applying but simply writing things here is because I'm tired of applying (it's hard to hear more than 100+ ""no"" while at university you were a top student). But I do want to know if you guys think I'm worth considering. Which is why I'm brutally honest with the following: Companies tend to reject me due to lack of experience, and (in my opinion) undervalue how quick I can pick things up and how willing I am to work amazingly hard, especially at the beginning of a job. When they hire me they tend to be surprised with how wrong they were about me. My strength is that I'm a generalist, much more so than most people. My weakness is that people have the perception that I can't be a specialist. But anyone that gave me a chance in hiring me during my freelance time know that I am capable of performing one role as a specialist (full-stack developer with a business and security mindset). During my good days I tend to have an Elon Musk mindset. He says that working 80 to 100 hours per week means you learn 2 to 2.5 times faster, I mostly agree -- I think it is sometimes more because the interconnectness of things pushes the multiple a bit higher. During my bad days I simply want to work 40 hours per week go home and relax. During these times I sort of don't want to work due to stress, but know that I have to work because it keeps my mind sharp. [1] I was in ""Elon Musk"" mode for a month."
hn_22708009,hackernews,https://news.ycombinator.com,Various,Evernote,Full-Time,,,,2020-03-28,https://news.ycombinator.com/item?id=22708009,"Evernote | Various | Full-Time| Onsite (Flexible WFH) | US & Chile https://evernote.com/careers Click on my profiler for contact info, if you have more questions."
hn_22707507,hackernews,https://news.ycombinator.com,Software Engineer,"We’re hiring at Tellus App, Inc. Currently, we’re prioritizing those who are looking for non-remote jobs (people who can relocate or already in the Bay Area), but we are also open to hiring fully-remote. We’re growing quickly and aren’t looking to slow down the hiring pace.",Remote,,,,2020-03-27,https://news.ycombinator.com/item?id=22707507,"We’re hiring at Tellus App, Inc. Currently, we’re prioritizing those who are looking for non-remote jobs (people who can relocate or already in the Bay Area), but we are also open to hiring fully-remote. We’re growing quickly and aren’t looking to slow down the hiring pace.
We’re an ambitious Silicon Valley FinTech startup founded by serial entrepreneurs in 2016 to become the most innovative real estate investing platform for all. This unique sector is riddled with extreme fragmentation and plagued by uninspired product offerings — yet at the same time, real estate contributes up to 18% of the U.S. GDP. We’re a team of seasoned operators and developers with a home base in Silicon Valley who love to move fast and want to do something no one has figured out. We have several developer roles open which you can check out here:  https://angel.co/company/tellusapp If you’re interested in joining our team and for the right opportunity to dive into the FinTech space, we’d love to hear from you! Email us at recruiting@tellusapp.com."
hn_22704719,hackernews,https://news.ycombinator.com,Full-time,Front End Developer,"Bucharest, Romania<p>Senior Digital Developer&#x2F; FullStack Developer - Fintech Apps",,,,2020-03-27,https://news.ycombinator.com/item?id=22704719,"Front End Developer | Full-time | Bucharest, Romania Senior Digital Developer/ FullStack Developer - Fintech Apps  | Full-time | Bucharest, Romania Sales Director, Insurance | Full-time | Bucharest, Romania Customer Success Manager | Full-time | Bucharest, Romania More about the company - FintechOS -  https://www.fintechos.com 
Open jobs -  https://fintechos.recruitee.com"
hn_22702385,hackernews,https://news.ycombinator.com,Software Engineer,"Daily Harvest looking for enthusiastic, customer-centric Software Engineers to help build the platform that enables us to take care of food, manage a team of developers, and lead one of our talented development squads to ship the code that powers our entire business -- from user-facing web experience, to code that interfaces with our RESTful API services.<p>Some roles we are hiring for include",Remote,,,,2020-03-27,https://news.ycombinator.com/item?id=22702385,"Daily Harvest looking for enthusiastic, customer-centric Software Engineers to help build the platform that enables us to take care of food, manage a team of developers, and lead one of our talented development squads to ship the code that powers our entire business -- from user-facing web experience, to code that interfaces with our RESTful API services. Some roles we are hiring for include
 • Senior Software Engineer, Services 
 • Senior Software Engineer, Web 
 • Lead Software Engineer, Services 
 • Lead Software Engineer, Web Take a look at all of our openings here:  https://get.daily-harvest.com/join-our-team/ Founded in 2015, Daily Harvest is a New York based direct-to-consumer company on a mission to take care of food. We create delicious food from the most nourishing ingredients, sourced and frozen directly on the farms and deliver it straight to your door. As one of the fastest-growing e-commerce brands, Daily Harvest is showcasing how straightforward, unprocessed ingredients can not only taste amazing, but can help you be at your best. Our mission is to take care of food, so food can take of you. For more information, visit www.daily-harvest.com."
hn_22701417,hackernews,https://news.ycombinator.com,Full Stack Engineers,Oscaro,ONSITE in Paris (France) but partial remote ok,,,,2020-03-27,https://news.ycombinator.com/item?id=22701417,"Oscaro | Full Stack Engineers | ONSITE in Paris (France) but partial remote ok | INTERNS welcome | Full-Time
Oscaro is the leader online auto parts selling website. We’re present in France, Spain, Belgium, Portugal, with our main offices located in Paris. We have ~80 engineers working in different, autonomous teams: ops, core services, front website, catalogue, data analysis, pricing, supply chain, etc. We mostly use Clojure, + various technologies depending on the team. Interview process: one first informal on-site interview with the team manager and a future co-worker. A second, technical on-site interview with the CTO. A third and last interview with the CEO. Technical interviews are open discussions, not whitebording/pairing/tricky questions. Apply at  https://recrutement.oscaro.com/fr/annonce/931278-developpeur...  The website is in French but we do accept non-French speakers. Except the supply chain, all the company is on remote right now. The quick move to 100% remote in a couple days has been impressive tbh."
hn_22701056,hackernews,https://news.ycombinator.com,Multiple Openings,Open Robotics - ROS&#x2F;Gazebo,Singapore,,,,2020-03-27,https://news.ycombinator.com/item?id=22701056,"Open Robotics - ROS/Gazebo| Multiple Openings | Singapore | Full-time |  https://www.openrobotics.org/careers Open Robotics, the team behind ROS, Gazebo and so much more is hiring for Software Engineers, Dev Ops, Web, Robot Engineers... Help us develop amazing open source tools and libraries to connect robots in healthcare environments. Helping robots, help people. Sr Software Engineer -  https://openrobotics.bamboohr.com/jobs/view.php?id=60 Software Engineer, Robotics -  https://openrobotics.bamboohr.com/jobs/view.php?id=50 Software Engineer, Web -  https://openrobotics.bamboohr.com/jobs/view.php?id=34 DevOps Engineer -  https://openrobotics.bamboohr.com/jobs/view.php?id=36 Robotics Engineer -  https://openrobotics.bamboohr.com/jobs/view.php?id=63"
hn_22700188,hackernews,https://news.ycombinator.com,Software Engineer,"My team at EverQuote (Cambridge, MA) is building a new business in the insurance space. If you like to tackle large market, care a lot about end user experience and want to build software that will forever transform the industry, please email me at klee+careers@everquote.com",Remote,,,,2020-03-27,https://news.ycombinator.com/item?id=22700188,"My team at EverQuote (Cambridge, MA) is building a new business in the insurance space. If you like to tackle large market, care a lot about end user experience and want to build software that will forever transform the industry, please email me at klee+careers@everquote.com
I welcome remote engineers and am looking for experienced senior engineers who care about quality of their work, great organization and documentation and have worked in distributed teams in reactjs/nextjs/python/redis/kafka/aurora/stream/pandas/graphql/mobile projects with love for building well designed robust integrations to 3rd party software services. If you have experience building 3-4 products that went live with real users at some reasonable scale and love designing good abstractions, interfaces to facilitate building integrations across cross functional teams you should apply by sending me your resume. Feel free to send over any questions via email. More info:  https://www.dropbox.com/s/wthrbqy429y20jw/Senior%20Software%..."
hn_22699398,hackernews,https://news.ycombinator.com,Software Engineer,"Maybe if you live in the US they are fine, but annoying as hell for most people outside of that as usually Remote ends up meaning &quot;oh remote for US only, I guess that wasn&#x27;t clear&quot;",Remote,,,,2020-03-27,https://news.ycombinator.com/item?id=22699398,"Maybe if you live in the US they are fine, but annoying as hell for most people outside of that as usually Remote ends up meaning ""oh remote for US only, I guess that wasn't clear"""
hn_22698643,hackernews,https://news.ycombinator.com,Various Positions,Windscribe,Full-Time,,,,2020-03-26,https://news.ycombinator.com/item?id=22698643,"Windscribe | Various Positions | Full-Time | ONSITE (WFH available) | Toronto We're a privacy company that builds consumer facing tools like VPNs, ad-blockers, and managed DNS (part of a standalone product).   • Senior Systems and Network Engineer
  • Intermediate React Frontend Engineer
  • C++/Qt Developer
 
To apply, see  https://angel.co/company/windscribe"
hn_22697878,hackernews,https://news.ycombinator.com,"Engineers, Data Scientist, Data Analyst",SemanticBits,Full-Time,,,,2020-03-26,https://news.ycombinator.com/item?id=22697878,"SemanticBits | Engineers, Data Scientist, Data Analyst| Full-Time | REMOTE, VISA |  https://semanticbits.com/ SemanticBits specializes in the design and development of digital health services. We develop cutting-edge solutions for commercial, academic, and government organizations. We are headquartered in the DC area with offices in Virginia and India. The majority of the engineering and products team are completely remote, spread across more than 40 states. I started last year and am really impressed with the largely remote-first culture. As most of our contracts are with federal agencies, applicants must live and work within United States borders.   • Senior Data Engineer - https://jobs.lever.co/semanticbits/83dbe073-33cf-46f0-bd6f-5cfaef50dd03

  • Data Scientist, Healthcare Policy Research -  https://jobs.lever.co/semanticbits/7ab4e7d2-c0d5-4cd7-9f55-b324fb11575d

  • Healthcare Data Analyst - https://jobs.lever.co/semanticbits/42a908de-146a-4002-ab8d-f3c3bb307347

  • AWS DevOps Engineer - https://jobs.lever.co/semanticbits/b67e9656-83db-4336-96c5-96dacb2a6c1b
 
Main career page as additional opportunities will be added: 
 https://semanticbits.com/about/careers/"
hn_22694568,hackernews,https://news.ycombinator.com,Remote only,GitLab,"Full time<p>As the world’s largest all-remote company, GitLab is a place where you can contribute from almost anywhere. You’ll be part of an ambitious, productive team that embraces a set of shared values in everything we do.<p>We’re hiring throughout GitLab, including support engineers, engineering managers, security engineers, sales development representatives, technical writers, product managers, technical account managers, solutions architects, sales managers, and strategic account leaders. Browse our full list of open roles: <a href=""https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;</a><p>Here’s an update on what you can expect from our hiring process given the pandemic the world is facing: <a href=""https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;faq&#x2F;#a-note-about-covid-19-and-our-hiring-process"" rel=""nofollow"">https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;faq&#x2F;#a-note-about-covid-19-and...</a><p>Check out GitLab’s new Remote Playbook: <a href=""https:&#x2F;&#x2F;about.gitlab.com&#x2F;resources&#x2F;ebook-remote-playbook&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;about.gitlab.com&#x2F;resources&#x2F;ebook-remote-playbook&#x2F;</a><p>Learn more about life at GitLab: <a href=""https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;faq&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;about.gitlab.com&#x2F;jobs&#x2F;faq&#x2F;</a>",,,,2020-03-26,https://news.ycombinator.com/item?id=22694568,"GitLab | Remote only | Full time As the world’s largest all-remote company, GitLab is a place where you can contribute from almost anywhere. You’ll be part of an ambitious, productive team that embraces a set of shared values in everything we do. We’re hiring throughout GitLab, including support engineers, engineering managers, security engineers, sales development representatives, technical writers, product managers, technical account managers, solutions architects, sales managers, and strategic account leaders. Browse our full list of open roles:  https://about.gitlab.com/jobs/ Here’s an update on what you can expect from our hiring process given the pandemic the world is facing:  https://about.gitlab.com/jobs/faq/#a-note-about-covid-19-and... Check out GitLab’s new Remote Playbook:  https://about.gitlab.com/resources/ebook-remote-playbook/ Learn more about life at GitLab:  https://about.gitlab.com/jobs/faq/"
hn_22694351,hackernews,https://news.ycombinator.com,Software Engineers,FanDuel,"Edinburgh (UK), Glasgow (UK), New York (US)",,,,2020-03-26,https://news.ycombinator.com/item?id=22694351,"FanDuel | Software Engineers | Edinburgh (UK), Glasgow (UK), New York (US) | ONSITE  https://fanduel.com/careers   https://grnh.se/6f664f3b1 Hiring for Java, Python, JavaScript/React, iOS Engineers. FanDuel Group has a presence across 45 US states and 8 million customers. Users love our products and the growth of our company means a constant need for great people. We've got two flagship products in the US market: 1. The original FanDuel product, our Daily Fantasy Sports app created a brand new industry. 2. We also operate the number one sports betting app in the US. This is a new and exciting market, growing at an incredible rate. FanDuel is a modern workplace. We keep flexible hours and vacation scheduling. We provide the latest tech and equipment, and keep a well-stocked supply of snacks and refreshments. You can find all open positions and apply directly using my referral link here:  https://grnh.se/6f664f3b1"
hn_22694021,hackernews,https://news.ycombinator.com,Software Engineer,"srosenberg: you&#x27;ve really caught my attention here.  I&#x27;m likely unqualified for the job, but I would appreciate any feedback on my approach.<p>WolframAlpha says ChineseRemainder[{145767, 109572}, {611939, 598463}] is 243085550<p>So as a golang newbie, and someone who&#x27;s interested in efficient representation of strings, I tried this:<p><pre><code>        package main",Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22694021,"srosenberg: you've really caught my attention here.  I'm likely unqualified for the job, but I would appreciate any feedback on my approach. WolframAlpha says ChineseRemainder[{145767, 109572}, {611939, 598463}] is 243085550 So as a golang newbie, and someone who's interested in efficient representation of strings, I tried this:         package main

        import (
                ""bytes""
                ""encoding/binary""
                ""fmt""
        )
        import ""go.chromium.org/luci/common/data/base128""

        func main() {
                var num1 uint64 = 243085550
                buf := new(bytes.Buffer)
                err := binary.Write(buf, binary.LittleEndian, num1)
                if err != nil {
                        fmt.Println(""binary.Write failed on num1:"", err)
                }
                string1 := base128.EncodeToString(buf.Bytes())
                fmt.Printf(""% s\n"", string1)
        }

 
Output is 
     wL?p????? and of course, wLp@inpher.io bounced back. So any feedback would appreciated in the interest of learning. I also tried this:         package main

        import (
                ""fmt""
                ""ekyu.moe/leb128""
        )

        func main() {
                fmt.Printf(""%x\n"", leb128.AppendUleb128(nil, 243085550))
        }"
hn_22694002,hackernews,https://news.ycombinator.com,Software Engineer,FYI: It&#x27;s not really clear how to apply for a remote role. All of the positions are linked to a city.<p>Should I just apply to whatever and indicate that I&#x27;d be remote?,Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22694002,FYI: It's not really clear how to apply for a remote role. All of the positions are linked to a city. Should I just apply to whatever and indicate that I'd be remote?
hn_22693541,hackernews,https://news.ycombinator.com,Software Engineer,"It&#x27;s a valid view point that has equal weight to remote teams. In person dynamics among a team is very different from remote. Whether one way is more effective than the other is unproven, but there is definitely a huge difference and at it&#x27;s worth considering what type of team dynamic you&#x27;re trying to build at a company.",Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22693541,"It's a valid view point that has equal weight to remote teams. In person dynamics among a team is very different from remote. Whether one way is more effective than the other is unproven, but there is definitely a huge difference and at it's worth considering what type of team dynamic you're trying to build at a company."
hn_22693416,hackernews,https://news.ycombinator.com,Full Time,Ad Hoc,Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22693416,"Ad Hoc | Full Time | Remote | At Ad Hoc we build government digital services that are fast, efficient, and usable by everyone.| Senior Software Engineer - FHIR Developer Evangelist (remote)-  https://boards.greenhouse.io/adhocteam/jobs/4480153002 
- Senior Software Engineer ACO (remote) -  https://boards.greenhouse.io/adhocteam/jobs/4655244002 Ad Hoc brings small teams of highly skilled professionals from the private sector to build government software right the first time. Send questions to recruiting@adhocteam.us"
hn_22693163,hackernews,https://news.ycombinator.com,"iOS and Android Developers, 3D Environmental Artist, Tech Recruiter",Zenily (part of Snapchat),Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22693163,"Zenily (part of Snapchat) | iOS and Android Developers, 3D Environmental Artist, Tech Recruiter
 | Paris, France |ONSITE (remote while the quarantine lasts) |  https://zen.ly/jobs Zenly began because we wanted an easy way to know what our friends were doing. Naturally, we created an app - a map that lets you see your friends and what they’re up to. Millions of people around the world have since made us realize that Zenly goes beyond letting you know what your friends are doing. It actually brings you to spend more time with the people who matter most and moves you a little closer to them even when you can’t. We’re a small team of 50 passionate people determined to offer an alternative to products that were meant to connect us but only alienated us. An alternative that represents a true reflection of your world and those you care most about."
hn_22692626,hackernews,https://news.ycombinator.com,Software Engineer,"Fintory &#x2F; Various Engineers &#x2F; Full-Time &#x2F; Onsite or Remote (flexible WFH) &#x2F; Duisburg &#x2F; Germany<p>We are a young Germany based start-up that wants to change the way people interact with finance. In simple terms: we concept, design and develop digital products for the finance industry.<p>---<p><i></i>We are currently looking for:<i></i><p>• Front-End Developer with React<p>• and Back-End Developer with Ruby on Rails experience<p>• as well as React Native Developer<p>to contribute to the development team.<p>If we piqued your curiosity, we would love to hear from you!",Remote,,,,2020-03-26,https://news.ycombinator.com/item?id=22692626,"Fintory / Various Engineers / Full-Time / Onsite or Remote (flexible WFH) / Duisburg / Germany We are a young Germany based start-up that wants to change the way people interact with finance. In simple terms: we concept, design and develop digital products for the finance industry. --- We are currently looking for: • Front-End Developer with React • and Back-End Developer with Ruby on Rails experience • as well as React Native Developer to contribute to the development team. If we piqued your curiosity, we would love to hear from you! 
Please send your application at our application platform  https://fintory.join.com ."
hn_22691677,hackernews,https://news.ycombinator.com,Software Engineers,Scribd,Amsterdam,,,,2020-03-26,https://news.ycombinator.com/item?id=22691677,"Scribd | Software Engineers | Amsterdam | ONSITE Scribd is a reading subscription that gives you access to the best books, audiobooks, magazines, and more. Our mission is to change how the world reads. Beginning of this year we hit 1M paying subscribers ( https://techcrunch.com/2019/01/28/scribd-1-million-subscribe... )! We are one of the oldest YC startups (YC '06), operating one of the largest Ruby on Rails sites. In Amsterdam we are hiring backend software engineers with solid experience in building, running and scaling out cloud-native microservices (preferably in Ruby and/or Go). We value a hacker mindset, clean coding and a natural aversion to complexity, or if you're a glass-half-empty person: an affinity for simplicity. We're also looking for a site reliability engineer to help us out in the cloud. Scribd has a very friendly, engineering-driven company culture with competitive salary and great benefits. We are ambitious but at the same time we value a good work life balance. We have hired many people from these threads. If you have questions you can reach out to me directly at nickyp at scribd.com (I'm the Engineering Manager of the Core Services team and happy to answer questions related to the role). Please apply directly via:  https://jobs.lever.co/scribd?lever-via=ze1h-jCbee&location=A..."
