job_id,job_url,search_keyword,title,company,location,salary,job_type,date,description
462989850ddc0da9,https://eg.indeed.com/viewjob?jk=462989850ddc0da9,software engineer,Software Development Tech Lead,Eva Pharma,,,,,"Company Overview

   Join EVA Pharma, a leading pharmaceutical company dedicated to empowering the fight for Health and well-being as a fundamental human right. Recognized and certified as a best place to work, we are committed to fostering a supportive and innovative environment for our team members.


 Job Summary

   We are seeking a passionate and talented 
Software Development Tech Lead
 to join our dynamic team. The

   ideal candidate will contribute to our mission of enhancing human health and well-being,

   ensuring that we meet the highest standards of excellence in our industry.





    Key Responsibilities:






Lead and manage a team of 10–14 full-stack engineers, build individual development plans, mentor engineers, enforce best practices, and conduct performance reviews with continuous feedback.


Own end-to-end delivery of enterprise applications, drive Agile ceremonies (sprint planning, code reviews, retrospectives, release planning), improve on-time delivery through process optimization, and coordinate with product, QA, and business stakeholders.


Architect scalable, maintainable solutions using Clean Architecture, SOLID, and DDD/CQRS; make key technology decisions (modular monolith vs. microservices, cloud infrastructure, integrations); lead code reviews and enforce coding standards.


Deliver and support long-lifecycle enterprise products in healthcare, pharma, ERP, and CRM domains while managing parallel workstreams across UI/UX, backend development, and QA, and aligning with stakeholders on progress and roadmap.
Utilize technical stack including C#/.NET Core, REST APIs, Angular, React, SQL Server, Microsoft Azure (Blob Storage, DevOps), Docker, CI/CD pipelines, FHIR/HL7, ERP/CRM integrations, and Agile/Scrum practices with technical documentation.
 




Requirements






Bachelor's Degree in Computer Science. MBA or equivalent business/management education is a plus.


10+ years of software development experience with at least 3 years in a team lead or engineering management role.


Proven track record delivering enterprise applications in healthcare or pharmaceutical domains.


Strong communication skills to bridge technical and business stakeholders."
698dde3b8863e834,https://eg.indeed.com/viewjob?jk=698dde3b8863e834,software engineer,Software Testing Engineer,valU,,,,,"Job Description



    Job Description




Designing and developing test automation scripts.


Using test automation guidelines.


Researching issues in software through testing.


Collaborating with BA and Software Developers to develop solutions.


Keeping updated with the latest industry developments.


Research new tools, technologies, and testing processes.


Create full test case suits , Discover bugs within the software.


Write comprehensive acceptance criteria for requirements/user stories.


Design, implement, execute, and assess software quality through Automation and API tests cases to ensure product quality.


Maintain the system test plan and other related documentation.





   Qualifications



    Job requirements 




Design test cases-based user stories.


Review requirements, specifications to assure the quality of the products.


Development of test automation suites, systems, and scripts.


Work with other teams, as needed, to ensure proper implementation and automation of unit tests, regression tests, smoke tests, and acceptance tests.


Execution of manual test cases.


ISTQB Software Testing Foundation certification is preferred.


1-3 years of proven experience in a similar QC role.


At least 1 year of experience in fintech or payment industry.


Advanced knowledge of Java.


Experience with API testing using Postman and RestAssured.


Hands-on experience with performance testing using at least one of the following: JMeter, k6, or Artillery.


Experience with SQL database testing.


Familiar with Selenium WebDriver and Cypress for UI automation testing.


Familiar with Appium for mobile automation testing.


Familiar with CI/CD tools like Jenkins and Maven.


Strong knowledge of QA methodologies and best practices.


Strong experience with agile methodologies.


Mobile applications testing experience."
f9bbfcd1f816cd28,https://eg.indeed.com/viewjob?jk=f9bbfcd1f816cd28,software engineer,System Senior Specialist.Customer and Partner Management,Etisalat Egypt,,,,,"System Senior Specialist.Customer and Partner Management
 
-
 
(
240000GJ
)






 Description





     Job Purpose


The Senior Systems Administrator will be responsible for the configuration, implementation, and maintenance of various technologies managed by the Information Technology department. He should ensure the efficient and reliable operation of the systems and maintain their availability and reliability.


 Report To Position Name


Administer operation systems through all IT infrastructure and platforms.

    Prepare reports and ensure optimal service availability

    Ensure efficient maintenance and ensure compliance to all disaster recovery plans.

    Provide latest access security to protect all infrastructure services.

    Monitor all communication for each customer to assess operations within timeframe. To assure highest level of systems availability and to maintain the data integrity, security and best systems performance. To plan and develop the backup strategies assuring the best data recovery time.

    To be responsible for the configuration, and maintenance of various technologies managed by the Information Technology department. He should ensure the efficient and reliable operation of the systems and maintain their availability and reliability.

    Maintain records of all service level agreements for customers.

    Check and ensure resolution of all issues to achieve all operations objectives without breaching the SLA.


Enhance operations SLAs and assure customer satisfaction.

    Responsible of any upgrade patches across production systems and ensure quality and standard.

    Apply patch fixes for all bugs on all live systems whenever needed.

    Administer all infrastructure services and provide backup for recovering systems.

    Ensure SYSTEM availability of all systems and IT network application.

    Provide backup and redundancy to retrieve data in case of emergency.

    Restore a random services/databases on regular basis to ensure backup healthy state

    Have a solid backup process with documentation of the data type, location, size, date and time, RBO and RTO for auditing purposes.

    Enhance the Systems Performance to assure using the server resources in the most effective and efficient way.

    Enhance the database Security to support the data confidentiality and privacy.

    Plan and implement the systems upgrades and patches installation to assure of using the latest available technologies and avoiding the known bugs.

    Administer all network equipment, hardware (routers, switches, wireless access points, voice servers, gateways and IP phones) and software upgrades.

    Design and maintain all IT processes according operation policies through standardization of methods.

    Maintain and prepare all necessary documentation for various operation activities.

    Prepare and review all Service Level and Operation Metrics and KPI scores for all operations.

    Analyze all systems for proactive support and ensure efficiency.


Act as a 3rd level of support with the NOC team

    Give full support to Implementation team on delivering new project in go life phase.

    Consulted in the acceptance phase (UAT) in new projects with the Implementation team.

    Feedback and involve Planning team for repeated faulty device for planning future actions.

    Feedback and involve Planning team for needed revamp design planes.

    Responsible to receive full handover documentation and low level design document from the Implementation team before accepting new projects to go production.

    Work in full cooperation with the IT Service Support team in any escalated issues End to End until complete resolution.












 Qualifications





     QUALIFICATIONS_ESSENTIAL


Bachelor's degree in Computer Science or Engineering.

    Strong knowledge in OS clusters.

    Good knowledge in systems management software (such as Microsoft SMS).

    Good knowledge of the backup policies.

    A strong work ethic, and is a team player with the ability to work well independently.

    Excellent communication skills and can demonstrate problem solving skills.

    Good knowledge in UNIX/Linux OS/Windows

    Highly motivated and competent with decision-making ability

    Very good communication and documentation skills

    Team work spirit

    Fast learner and reader with the ability to understand diverse technologies.


 QUALIFICATIONS_DESIRABLE


N/A


 EXPERIENCE_ESSENTIAL


Minimum 1-3 Years of systems experience


 EXPERIENCE_DESIRABLE


Experience in Windows High Availability Solutions (NLB or Cluster)

    Experience in MS Windows Active Directory.

    Experience in MS Exchange System.

    Experience in MS MOSS.

    Experience in MS SQL.

    Experience in MS SCCM, SCOM.

    Experience in MS ISA.

    Experience in MS Forefront.

    Experience in MS RMS.

    Experience in Black Berry.

    Experience in Fax Application.

    Experience in Symantec Archiving System.

    Experience in Citrix.

    Experience in VMware.

    Experience in Antispam Solution.

    Experience in Unix


 CERTIFICATIONS_ESSENTIAL


MS Windows System latest release.

    Microsoft Certified System Engineer (MCSE).

    Microsoft Certified IT Professional Infrastructure.

    In-depth knowledge and experience with A.D GP, certification processes and networking.

    Unix












 Job
:
 Senior Specialist
 




 Organization
:
 Etisalat-Misr
 




 Job Posting
:
 11/Mar/2024, 8:19:17 AM"
d9b67cb57e217cca,https://eg.indeed.com/viewjob?jk=d9b67cb57e217cca,software engineer,QA Engineer,Bolder Apps,,,,,"Bolder Apps is a high-end development studio specializing in meticulous mobile and software engineering, with purposeful AI integration. We partner with clients on complex, high-stakes builds, delivering impactful solutions rather than high-volume agency work.


As a QA Engineer at Bolder Apps, you’ll own quality across mobile and web projects, partnering closely with developers and product managers to define test strategy, validate features, and prevent regressions. You’ll design repeatable test plans, implement automated checks, and act as the final quality gate before production releases.


 Key responsibilities




Define and maintain test strategy, detailed test plans, and test cases aligned to product requirements and acceptance criteria.


Execute manual testing (functional, exploratory, regression) and create robust automated test suites for critical flows.


Integrate automated tests into CI/CD pipelines and monitor test health and flakiness.


Triage, document, and drive resolution of defects; communicate risk and status to technical and non-technical stakeholders.


Improve QA processes: test coverage, automation practices, test data management, release gates, and CI reliability.


Contribute to cross-functional quality initiatives (performance, security, accessibility) and evangelize quality best practices.


Maintain clear, timely communication with US-based stakeholders and participate in sprint ceremonies as needed.




 Requirements



    Required qualifications




Bachelor’s degree in Computer Science or related field, or equivalent experience.


2+ years hands-on experience in software quality assurance for web and/or mobile applications.


Solid understanding of QA methodologies, test design, defect lifecycle, and test automation principles.


Practical experience with automated testing frameworks and CI/CD integration.


Familiarity with Agile development and sprint-driven delivery.


Working knowledge of Git, basic CI/CD concepts, and common testing tools.


Detail-oriented with strong analytical and problem-solving skills.


Clear verbal and written English (C1) for communication with US stakeholders.


Ability to overlap with US business hours for daily collaboration.




 Preferred qualifications




Experience testing mobile apps (iOS/Android) and related automation (Appium, AndroidX, XCTest).


Experience with modern web automation tools (Playwright, Selenium, Cypress, Vitest, Jest).


Exposure to performance, load, or basic security testing.


Experience with test management tools and issue trackers (Jira, TestRail, or similar).


Familiarity with observability and monitoring tools used in post-release validation.




 Benefits






Competitive salary and benefits.


Flexible hybrid work model with an office near the Tashkent metro.


Daily collaboration with a US-based product and engineering team.


No micromanagement — focus on results and craftsmanship.


Clear growth opportunities and meaningful work on high-impact projects.


Supportive, collaborative workplace culture and tooling budget where applicable.




 How to apply




Send your CV, a brief note describing a QA challenge you solved (including tools and outcome), and your availability.




We review every submission and will follow up with qualified candidates."
0c0be5e38c5104d8,https://eg.indeed.com/viewjob?jk=0c0be5e38c5104d8,software engineer,Senior Backend Engineer,Valleysoft,,,,,"Valleysoft is a forward-thinking software development company committed to delivering high-quality technology solutions. We are seeking an experienced Senior Backend Engineer to join our talented team. In this role, you will be responsible for designing, developing, and maintaining robust backend systems that power our applications.


The Senior Backend Engineer will work closely with cross-functional teams, contribute to architectural decisions, and ensure the scalability and reliability of our backend services. This position requires a deep understanding of backend technologies, strong problem-solving abilities, and experience with modern development practices.


If you are passionate about backend development, possess strong technical skills, and enjoy working in a collaborative environment, Valleysoft is the perfect place for you to advance your career.

   Requirements



   Core Stack: Java, Spring Boot, REST APIs, SQL/NoSQL, Microservices (Nice to have Node.JS).


 Technical Requirements:




3+ years of hands-on experience with Java and Spring Boot in production environments.


Strong experience building RESTful APIs.


Good knowledge of SQL (e.g., Oracle database, SqlServer) and/or NoSQL (e.g., MongoDB).


Strong understanding of OOP, design patterns, and clean architecture.


Good knowledge of SOLID principles and writing maintainable code.


Solid understanding of security (JWT, OAuth2).


Unit and integration testing experience (e.g., JUnit, Mockito).




 Soft Skills:




Takes ownership from requirement to production.


Strong problem-solving mindset.


Clear technical communication in English.




 Nice to Have:




Knowledge of Node.js.


Familiarity with CI/CD and containerization (e.g., Docker)



   Benefits






Private Health Insurance


Training & Development"
9ff1aba39f9c02f6,https://eg.indeed.com/viewjob?jk=9ff1aba39f9c02f6,software engineer,Infrastructure Engineer,Penta-b,,,,,"Infrastructure Engineer is responsible for designing, building, deploying, and maintaining the IT infrastructure using the latest technology. An infrastructure engineer ensures all the IT systems that support the business to function efficiently.


Must Have




2-4 years of experience as an Infrastructure Engineer, System Administrator, Linux administrator, Network Administrator or similar role.


Familiarity with various operating systems and platforms including Linux/UNIX distributions (Ubuntu, Fedora, Debian)


Windows administration is a plus


Web server technologies (Tomcat, Apache, NGINX)


Experience with databases ( Postgres ), networks (LAN, WAN) and patch management


Knowledge of system security (e.g. intrusion detection systems) and data backup/recovery


Very good knowledge with Virtualization, with more than one platform.


Practical experience with shell scripting, Python or other languages


Good experience with packages Installation and upgrading.


Docker Knowledge is a must.


Cloud and Cloud infrastructure Knowledge.


Resourcefulness and problem-solving aptitude


Excellent communication skills


Basic knowledge of DevOps tools.






Job Responsibilities




This position will be responsible for the technical communication between the Project team and product


 team to ensure the accurate and timely delivery installations, enhancements, upgrades and migrations. 
 




Install and configure software and hardware.


Monitor performance and maintain systems according to requirements


Troubleshoot issues and outages


Ensure security through access controls, backups.


 · Upgrade systems with new releases and models. · Create technical documentation and manuals. 
 




Partner with internal and external partners to communicate project status, activities, and achievements.


Install, upgrade and maintain our system onsite."
d68899c252ff52d0,https://eg.indeed.com/viewjob?jk=d68899c252ff52d0,software engineer,Hybrid Cloud Engineer,Coca-Cola HBC,,,,,"Egypt (cairo)
       













       Information Technology
      











       Hybrid
      











       Experienced Professionals
      
























Department:
 Enabling Technology, Digital & Technology Platform Services.
      




Location: 
Egypt, Cairo. 
       










The Hybrid Cloud Engineer 
supports the integration between on-premises VMware and Microsoft Windows-based infrastructure with cloud technologies. This role focuses on assisting with infrastructure management, improving efficiency through automation, and supporting backup and disaster recovery strategies. 
       










YOUR KEY RESPONSIBILITIES: 






Implement Hybrid Cloud Solutions:
 Assist in implementing hybrid cloud solutions based on established designs (on-premises and cloud-based) that meet the business’s technical and operational needs, particularly leveraging VMware and Microsoft Windows & SQL Server technologies.


Infrastructure Support: 
Deploy and maintain infrastructure using automation and management tools like vSphere, vCenter, ARIA, SCCM, Azure Arc, PowerShell, etc. Ensure efficient performance, scalability, and high availability across hybrid cloud platforms for Windows Server, and SQL workloads.


Deploy and maintain the Citrix DaaS/Azure Virtual Desktop environment, ensuring efficient performance, scalability, and high availability across regions.


Security and Compliance:
 Implement and maintain security protocols that comply with industry standards (e.g., GDPR, ISO). Ensure infrastructure security while keeping up with best practices and CCH requirements.


License Management and Compliance:
 Proactively manage software licensing for VMware, Microsoft Windows, SQL or other DB technology, and Backup environments. Handle efficiently compliance and renewals to optimize licensing costs.


Budgeting and Cost Optimization: 
Provide input to help forecast and plan budgets related to hybrid cloud infrastructure. Provide cost estimates for projects and actively seek ways to optimize infrastructure costs, while maintaining performance.


Collaboration and Communication:
 Assist cross-functional teams (DevOps, product, Cyber Security, Network) to ensure alignment in strategies and operations. Document and communicate technical designs, processes, and decisions effectively.


Monitoring and Optimization:
 Ensure the good performance of hybrid cloud environments and identify areas for optimization.


Design and Implement Backup & DR Solutions
: Develop and maintain backup and disaster recovery solutions, primarily using technologies such as Veeam or other industry-standard tools. Comply with the backup strategy and fulfil the organization’s business continuity and data retention requirements.


Backup Monitoring and Optimization:
 Regularly monitor backup performance and success rates, troubleshoot issues, and optimize the backup processes to ensure minimal disruption and fast recovery times. Ensure data integrity and availability across hybrid environments.










ARE THESE YOUR SECRET INGREDIENTS?










1. Hybrid Cloud Infrastructure Management 






Strong experience in managing VMware, Windows Server, and Azure-based hybrid cloud environments.


Ability to deploy, configure, and troubleshoot hybrid cloud infrastructure with minimal supervision.






2. Infrastructure Deployment & Optimization 






Hands-on experience with VMware vSphere, vCenter, and Azure Arc for hybrid cloud management.


Skilled in configuring and optimizing Windows Server, SQL Server, and virtualized environments.






3. Automation of operational tasks 






Proficiency in PowerShell for scripting and automation.


Familiarity with Ansible, SCCM or Azure Arc to automate deployments and configurations.






4. Backup & Disaster Recovery (DR) Implementation 






Practical experience in configuring and maintaining Veeam or similar backup solutions.


Ability to design and implement DR solutions in hybrid environments.






5. Security & Compliance Implementation 






Strong knowledge of identity management, access controls, and hybrid security frameworks.


Ability to implement and maintain security best practices to align with GDPR, ISO 27001.






6. Software Licensing & Cost Management 






Proficient in managing and optimizing Microsoft, VMware, and SQL licensing.


Ability to forecast and optimize infrastructure costs while maintaining compliance.






7. Performance Monitoring & Troubleshooting 






Experience using monitoring tools (e.g., Dynatrace, vRealize, Azure Monitor) to optimize system performance.


Ability to identify, diagnose, and resolve performance bottlenecks across hybrid cloud platforms.






8. Cross-Team Collaboration & Communication 






English fluency verbal and written communication is a MUST.


Works closely with Architects, SREs, and Security teams to align infrastructure strategies.


Ability to document and maintain documentation for technical solutions.






9. Incident Management & Problem-Solving 






Strong troubleshooting skills for hybrid cloud failures, performance issues, and security incidents.


Experience identifying root cause analysis and continuous improvement initiatives.






10. Initiative & Leadership Potential 






Takes ownership of tasks and drives them to completion with minimal oversight.


Proactively identifies areas for improvement and suggests automation or optimization strategies










ABOUT YOUR NEW TEAM: 





       We are Coca-Cola Hellenic, a growth-focused consumer goods business and strategic bottling partner of the Coca-Cola Company. We bottle, distribute and sell an unrivalled range of products in 29 markets in Europe, Africa and Eurasia. As we do, we create value for all stakeholders, support socio-economic growth and build a more positive environmental impact.
      



       We bring together more than 30,000 people from over 70 nationalities, coming from five continents. The diversity of our markets, from mature to emerging economies, provides a wide range of attractive opportunities for growth.
      



       We nurture our talents. We give opportunities to people across all functions and levels, as well as different geographies, backgrounds and education. We are willing to take a risk on the people we believe in, even if they don’t have the perfect experience. We have faith in what every person can be.
      



       And although we have so much to be proud of, we always stay humble. We believe the real magic happens – for us and for you – when we OPEN UP. 
       










AT COCA-COLA HBC, DIVERSITY HELPS US THRIVE 





       At Coca-Cola HBC, we are an inclusive employer that thrives on diversity. This means our environment provides equal opportunities for all, regardless of race, color, religion, age, disability, sexual orientation, or gender identity. Join us in nurturing a culture where everyone belongs and contributes to our collective success."
b8164707d04b2481,https://eg.indeed.com/viewjob?jk=b8164707d04b2481,software engineer,Tendering Engineer,Nawy Real Estate,,,,,"The Tendering Engineer at Nawy Real Estate plays a critical role in the preparation and submission of competitive tender proposals for upcoming construction projects. This position involves collaborating closely with project managers, engineers, and other stakeholders to ensure the accuracy and completeness of tenders in line with client requirements and company standards.


 Key Responsibilities:




Analyze tender documents, requirements, and specifications to prepare comprehensive tender submissions.


Coordinate with various internal teams to gather necessary project information and cost estimates.


Prepare detailed quantity take-offs and assess required resources, materials, labor, and timelines for accurate bids.


Conduct thorough market research to identify potential suppliers and subcontractors for project components.


Develop competitive pricing strategies and negotiate with suppliers to optimize project costs.


Ensure all tender submissions comply with legal, environmental, and quality standards.


Maintain a database of tender documents, track tender submissions, and manage deadlines effectively.


Participate in presentations and post-tender meetings to communicate proposal strategies and address client queries.


Stay updated on industry trends and competitor activities that may affect bidding strategies.


Assist in developing and maintaining templates and documentation for tender submissions to streamline future processes.






Requirements



    Qualifications:




Bachelor’s degree in Civil Engineering, Construction Management, or a related field.


2+ years of experience in tendering or estimation within the construction or real estate industry.


Strong understanding of construction processes, terminology, and pricing models.


Excellent analytical skills and attention to detail, with the ability to produce clear and concise reports.


Proficient in relevant software and tools for estimation and project management.


Strong communication and interpersonal skills to effectively liaise with team members and clients.


Ability to work under pressure, manage multiple deadlines, and adapt to changing project requirements."
63771dedbe53d953,https://eg.indeed.com/viewjob?jk=63771dedbe53d953,software engineer,Area Team Leader Engineer,Nawy Real Estate,,,,,"The Area Team Leader Engineer at Nawy Real Estate is responsible for managing and leading a team of engineers within a specific geographic region. This role involves coordinating engineering activities, ensuring compliance with project specifications, and optimizing resource utilization across multiple projects to deliver outstanding results.


 Key Responsibilities:




Lead and supervise the engineering team in executing construction projects, ensuring adherence to quality, safety, and environmental standards.


Coordinate project planning, resource allocation, and scheduling to ensure timely delivery of project milestones.


Collaborate with project managers and stakeholders to define project goals, objectives, and performance metrics.


Conduct regular site visits to monitor progress, address issues, and provide guidance to team members.


Facilitate communication between engineering teams and other departments to ensure alignment and collaboration.


Mentor and develop team members, fostering a culture of continuous improvement and professional growth.


Implement and maintain effective engineering procedures, processes, and best practices.


Prepare progress reports and presentations for stakeholders, ensuring transparency and accountability.


Address and resolve any technical challenges that may arise during project execution.


Stay current with industry trends and developments to ensure engineering practices are innovative and efficient.






Requirements



    Qualifications:




Bachelor’s degree in Civil Engineering or a related field; a Master’s degree is a plus.


5+ years of experience in engineering management or leadership roles within the construction or real estate sector.


Proven track record of successfully managing engineering teams and multiple projects simultaneously.


Strong understanding of engineering principles, construction methods, and project management practices.


Excellent leadership, communication, and interpersonal skills.


Ability to analyze complex problems and develop effective solutions.


Proficiency in project management software and engineering tools.


Fluent in English; proficiency in Arabic is an advantage."
899c46e073fd79b7,https://eg.indeed.com/viewjob?jk=899c46e073fd79b7,software engineer,Junior Architect,SSE,,,,,"About SSE


SSE is a respected engineering consultancy recognised for delivering sustainable, innovative, and high-quality design solutions across leading infrastructure and building projects. Our reputation for structural and civil engineering excellence is matched by our dedication to an inclusive, collaborative, and supportive culture. At SSE, your vision will help build thriving, future-proof communities and infrastructure with tangible positive impact for people and the environment.


 Position Overview – Junior Architect | Sustainable Design & Architectural Innovation


An exciting opportunity has arisen for a passionate and creative Junior Architect to join SSE’s growing architectural team. Working alongside experienced professionals and multidisciplinary project teams, you will contribute to the design and delivery of progressive infrastructure and building schemes. This is an excellent entry-level role for a motivated graduate architect looking to shape their career within a practice committed to sustainable development and design excellence. If you are keen to develop your skills and help make a difference in the built environment, we want to hear from you.


 Main Responsibilities – Architecture, Design Support & Project Collaboration




Support the architectural design and technical delivery of projects, from concept through to construction and completion.


Prepare design drawings, presentation materials, digital and physical models, and technical documentation in accordance with project requirements and industry standards.


Assist with the development of environmentally responsible, visually compelling, and functional solutions in line with client and project aspirations.


Collaborate closely with fellow architects, engineers, and consultants to coordinate design solutions and resolve technical challenges.


Undertake planning studies, site surveys, and research to inform good design decisions and compliance with planning and building regulations.


Participate in internal and external meetings, presenting ideas and supporting the project team’s communication with clients and stakeholders.


Contribute to the continual improvement of design standards, practice knowledge, and innovation within the architecture team.


Engage with quality, health, safety, and sustainability objectives across all stages of the project lifecycle.




Candidate Profile – Emerging Architectural Talent, Communication Skills & Sustainable Approach




Educated to degree level in architecture or a closely related field.


Demonstrable passion for architecture and sustainable, collaborative design.


Proficiency in design software such as AutoCAD, Revit, SketchUp, Adobe Creative Suite, or similar tools.


Strong visual, technical, and graphical skills, with attention to detail and a flair for creative problem-solving.


Excellent written and verbal communication skills, supporting effective teamwork and professional client interaction.


Positive attitude, willingness to learn, and the ability to work flexibly in a dynamic, fast-paced project environment.


Awareness of current trends, regulations, and best practices in sustainable design and construction.


Previous internship or placement experience within an architectural or engineering practice (beneficial but not essential).




Why Join SSE – Launch Your Architectural Career with Industry Leaders in Design & Sustainability


At SSE, you will be empowered to develop your architectural talents in a welcoming, values-led practice. We provide clear opportunities for career growth, tailored professional development, mentoring, and exposure to diverse, impactful projects. Our inclusive environment ensures every team member is valued and supported to reach their full potential and drive positive change in the built environment.


 Apply to SSE – Shape Inspiring Buildings & Infrastructure as a Junior Architect


If you are a forward-thinking, enthusiastic architectural graduate looking to make your mark on the world, we’d love to hear from you. SSE welcomes applications from all individuals and ensures fair, equal, and supportive recruitment and employment practices. Join our purpose-driven team and help redefine sustainable design and architectural innovation."
eaa5d7ec55fd038d,https://eg.indeed.com/viewjob?jk=eaa5d7ec55fd038d,software engineer,Technical Lead,DCORBA,,,,,"Company Description



   DCORBA is a newly established full fledged Digital Transformation powerhouse. we recruit decades of experience and passion for innovative digital solutions to empower today’s brands with cutting edge solutions.

   Our operations span across diverse areas that all fall under digital innovation and modern technology solutions. we love engaging brands with their customers in such innovative directions.. we love creating unique and viral topics of digital media. we love data, numbers and statistics.

   In fact we believe there are endless options where we can help brands or business with, creating a bullet points list of these options will only put a limit to our imagination.

   Job Description



   Lead a group of a small agile team remotely to design and implement new features and technologies. Deliver high quality, high performance code in an agile environment. Use, evaluate, and learn exciting new technologies that keep products and teams on the cutting edge. Provide technical direction and oversight for a single development project. Provide leadership to cross-functional teams. Lead the design, development, and maintenance of complex solutions with a focus on quality, performance, and resiliency.



    Primary Responsibilities:




Lead team in all phases of software engineering including requirements analysis, application design, code development and testing


Design and implement product features in collaboration with business and IT stakeholders


Design reusable components, frameworks and libraries


Work very closely with architecture groups and drive solutions


Participate in an Agile/Scrum methodology to deliver high-quality software releases every 2 weeks through Sprints


Design and develop innovative solutions to meet the needs of the business


Review code and provide feedback relative to best practices and improving performance


Troubleshoot production support issues post-deployment and come up with solutions as required


Mentor and guide other software engineers within the team




 Qualifications








Bachelor’s Degree in MIS, Computer Science, Math, Engineering or comparable major.


Solid foundation in Computer Science, with strong competencies in data structures, algorithms and software design.


At least 5 years of hands on experience leading a team of developers either onshore or offshore - defining work breakdown structures/tasks, assigning the team work items, monitoring and ensuring quality and adherence to standards etc…


At least 7 years of relevant hands-on work experience building, integrating and delivering enterprise-wide web and windows applications using Microsoft and other technologies for large organizations on complex projects.


7+ years of ASP.Net MVC and ASP.Net Web Forms


7+ years of client side development leading experience, with strong skills in: 
   


HTML


JavaScript


jQuery and ideally other libraries such as Angular


CSS




5+ years of experience of working with applications that have a SQL Server backend.


5+ years of experience with Team Foundation Server.


Expertise in implementing scalable, distributed, and highly available systems on Azure or AWS.


5+ years of experience with Object-Relational Mappers such as Entity Framework or NHibernate


Experience with SharePoint, HTML 5, JSON, Web API, Web Services mandatory


Experience with MongoDB or other document databases, WCF, WPF, VBA etc would be a plus


Experience of developing on Mobile platforms


Knowledge of Message Bus architecture e.g. MSMQ and Computer architecture including multi-threading would be ideal


Experience or familiarity with Actor model frameworks such as Microsoft Orleans Framework or Akka.Net is a nice to have


Knowledge and experience with working on N-Tier applications.


In-depth knowledge of object-oriented analysis and design (OOAD) principles, and familiarity with many design patterns for Software applications.


Ability to communicate effectively via multiple channels (verbal, written, etc.) with technical and non-technical staff.





   Additional Information



    Salary Range:
 15,000 - 17,600 LE (Egyptian Pound)"
33001d2ed44fff5e,https://eg.indeed.com/viewjob?jk=33001d2ed44fff5e,software engineer,Civil Site Engineer,SSE,,,,,"Role Overview – Civil Site Engineer | Structural Background


As a Civil Site Engineer at SSE, you will play a key role in managing and supervising on-site construction activities for large-scale projects in the New Administrative Capital. The role focuses on ensuring structural works are executed efficiently, safely, and in full compliance with approved drawings, specifications, and project timelines.




 Main Responsibilities – Site Execution, Coordination & Project Control






Oversee and manage all phases of the construction lifecycle from initiation to project closeout.




Act as the main technical advisor on-site, providing guidance to subcontractors, foremen, and site operatives.




Coordinate closely with architects, structural engineers, MEP teams, surveyors, and supervisors to ensure smooth project execution.




Verify site setup, leveling, surveying works, and the accuracy of drawings, quantities, and layouts.




Ensure all materials, workmanship, and activities comply with project specifications and approved standards.




Manage daily site operations, supervise labor forces, and monitor subcontractor performance.




Plan and organize site facilities and activities to meet project deadlines.




Oversee quality control, health, and safety implementation on site.




Liaise with local authorities to ensure compliance with construction regulations and by-laws.




Monitor, review, and coordinate shop drawings, ensuring proper stamping, distribution, version control, and multidisciplinary coordination.




Ensure timely preparation, review, and approval of as-built drawings prior to project handover.




Prepare site reports, resolve technical issues, and coordinate with subcontractors on work progress and payment matters.






 What You Bring – Technical Expertise, Site Experience & Coordination Skills






Bachelor’s degree in Civil Engineering with a focus on Civil or Concrete Structures.




Minimum of 3 years of experience in construction projects.




Strong knowledge of building codes, regulations, and health & safety requirements.




Proven experience in site supervision, activity sequencing, and work handover.




Experience in commercial and high-rise building projects is preferred.




Proficiency in AutoCAD and familiarity with other engineering or design software is an advantage.




Strong Excel and reporting skills.




Excellent communication, interpersonal, and teamwork abilities.




Ability to work effectively across multiple disciplines and manage site coordination.






 Why SSE – Deliver Landmark Projects & Grow Your Engineering Career


At SSE, you will be part of a professional engineering environment delivering complex and high-impact projects across Egypt. We offer exposure to large-scale developments, a collaborative site and office culture, and opportunities to enhance your technical and managerial capabilities while contributing to projects that shape the built environment."
049106a4cb2cab37,https://eg.indeed.com/viewjob?jk=049106a4cb2cab37,software engineer,Application Support Engineer,Rosenfield,,,,,"Job Description:




Research and identify solutions to software and hardware issues


Diagnose and troubleshoot technical issues, including account setup and network configuration


Ask customers targeted questions to quickly understand the root of the problem


Track computer system issues through to resolution, within agreed time limits


Talk clients through a series of actions, either via phone, email or chat, until they’ve solved a technical issue


Properly escalate unresolved issues to appropriate internal teams (e.g. software developers)


Provide prompt and accurate feedback to customers


Refer to internal database or external resources to provide accurate tech solutions


Ensure all issues are properly logged


Prioritize and manage several open issues at one time


Follow up with clients to ensure their IT systems are fully functional after troubleshooting


Prepare accurate and timely reports


Document technical knowledge in the form of notes and manuals


Maintain relationships with clients




 Job requirements:




Bachelor degree in computer science


2-4 years of experience


English fluency is a must


Excellent knowledge of windows server 2012, 2016


Good knowledge of SQL server, IIS


Good knowledge of VMware (workstation and ESXi)


Good technical writing


Good communication skills




Rosenfield offers good salaries, social and medical insurance


Please send CV to hr@rosenfielddwc.com with “Application support Engineer” in subject"
